file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	BackImage	FrontImage	SideImage	Fixation1	Fixation2	Fixation3	Fixation4	TestBack	TestFront	TestSide	TrialList	TestBack.ACC	TestFront.ACC	TestSide.ACC	TestFront.CRESP	TestSide.CRESP	TrialList.Cycle	Fixation2.Duration	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeBack.OffsetTime	MemorizeFront.OffsetTime	MemorizeSide.OffsetTime	TestBack.OffsetTime	TestFront.OffsetTime	TestSide.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeBack.OnsetTime	MemorizeFront.OnsetTime	MemorizeSide.OnsetTime	TestBack.OnsetTime	TestFront.OnsetTime	TestSide.OnsetTime	TestFront.RESP	TestSide.RESP	TestBack.RT	TestFront.RT	TestSide.RT
1/112/Cars-112-1.txt	112	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1869	1931	2694
1/112/Cars-112-1.txt	112	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	NA	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	3610	3413	4212
1/112/Cars-112-1.txt	112	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	NA	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	3035	3778	3918
1/112/Cars-112-1.txt	112	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	2986	3285	1210
1/112/Cars-112-1.txt	112	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	3935	4275	2762
1/113/Cars-113-1.txt	113	06-14-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	2159	4832
1/113/Cars-113-1.txt	113	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1538	2066	2380
1/113/Cars-113-1.txt	113	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	1315	1503
1/113/Cars-113-1.txt	113	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	2382	2927	2672
1/113/Cars-113-1.txt	113	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	NA	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	2695	3808	4201
1/113/Cars-113-1.txt	113	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	2947	3784	NA
1/115/Cars-115-1.txt	115	05-03-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	1645	2647	2594
1/115/Cars-115-1.txt	115	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1655	3002	3490
1/115/Cars-115-1.txt	115	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	NA	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	1411	4061
1/115/Cars-115-1.txt	115	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1938	2619	2122
1/115/Cars-115-1.txt	115	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	2612	1679	3233
1/115/Cars-115-1.txt	115	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	3150	2647	3364
1/116/Cars-116-1.txt	116	05-25-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	3950	2977	3362
1/116/Cars-116-1.txt	116	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	NA	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	3533	2640	2431
1/116/Cars-116-1.txt	116	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	NA	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	4471	3325	4147
1/116/Cars-116-1.txt	116	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1741	3885	3388
1/116/Cars-116-1.txt	116	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	4002	3818	3167
1/116/Cars-116-1.txt	116	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	2324	3694	2488
1/119/Cars-119-1.txt	119	08-31-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	3965	2524	2575
1/119/Cars-119-1.txt	119	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	NA	NA	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	3636	2555	2424
1/119/Cars-119-1.txt	119	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	NA	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	2375	2630	1717
1/119/Cars-119-1.txt	119	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	NA	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	3108	3075	1495
1/119/Cars-119-1.txt	119	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	3399	1957	2734
1/119/Cars-119-1.txt	119	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	1411	2608	2856
1/121/Cars-121-1.txt	121	08-02-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	3716	3237
1/121/Cars-121-1.txt	121	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	2490	1503	2418
1/121/Cars-121-1.txt	121	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	3112	2455	2206
1/121/Cars-121-1.txt	121	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	2493	2227	2478
1/121/Cars-121-1.txt	121	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	3229	2713	2613
1/121/Cars-121-1.txt	121	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	3776	3027	3856
1/124/Cars-124-1.txt	124	08-16-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	3331	1321	3011
1/124/Cars-124-1.txt	124	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	739	1087	733
1/124/Cars-124-1.txt	124	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	1112	1192	1385
1/124/Cars-124-1.txt	124	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	1179	1229	1332
1/124/Cars-124-1.txt	124	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	1454	1864	2093
1/124/Cars-124-1.txt	124	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	1111	1685	1866
1/125/Cars-125-1.txt	125	01-07-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	7500	63652	80152	90652	98152	72652	66652	69652	102652	84652	95152	48764	72753	84756	95254	69761	63759	66751	98263	80259	90757	4	3	3929	3693	2492
1/125/Cars-125-1.txt	125	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	105652	122152	131152	141652	114652	108652	111652	146152	126652	135652	102760	114762	126748	135759	111753	105752	108761	141760	122252	131262	2	3	3384	2496	2541
1/125/Cars-125-1.txt	125	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	NA	3	4	1	4500	149152	162652	174652	186652	158152	152152	155152	191152	167152	179152	146257	158260	167253	179256	155251	149249	152258	186762	162757	174759	3	3	NA	2022	2027
1/125/Cars-125-1.txt	125	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	NA	2	4	1	7500	198652	215152	221152	233152	207652	201652	204652	237652	219652	225652	191259	207759	219761	225763	204749	198748	201757	233252	215248	221249	2	2	3861	3013	2592
1/125/Cars-125-1.txt	125	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	3000	239152	251152	257152	267652	248152	242152	245152	272152	255652	261652	237749	248247	255753	261754	245255	239253	242262	267755	251256	257257	2	3	2297	2961	2320
1/125/Cars-125-1.txt	125	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	1	1	4	2	1	7500	279652	296152	302152	308152	288652	282652	285652	312652	300652	306652	272252	288752	300755	306756	285760	279758	282750	308261	296258	302259	4	2	3114	3455	3119
1/128/Cars-128-1.txt	128	08-22-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	7500	47262	63762	74262	81762	56262	50262	53262	86262	68262	78762	32376	56364	68367	78865	53372	47371	50363	81857	63870	74368	4	3	2222	2804	3049
1/128/Cars-128-1.txt	128	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	89262	105762	114762	125262	98262	92262	95262	129762	110262	119262	86371	98357	110360	119370	95365	89363	92372	125438	105863	114873	2	3	2420	2325	2905
1/128/Cars-128-1.txt	128	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	NA	3	4	1	4500	132762	146262	158262	170262	141762	135762	138762	174762	150762	162762	129868	141871	150864	162867	138862	132860	135869	170373	146368	158370	3	3	1728	2092	2821
1/128/Cars-128-1.txt	128	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	1	1	2	4	1	7500	182262	198762	204762	216762	191262	185262	188262	221262	203262	209262	174870	191369	203372	209357	188360	182359	185368	216862	198858	204860	2	4	2323	2772	2805
1/128/Cars-128-1.txt	128	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	1	3	3	1	3000	222762	234762	240762	251262	231762	225762	228762	255762	239262	245262	221359	231857	239363	245364	228865	222864	225873	251366	234866	240868	2	3	1965	2275	3658
1/128/Cars-128-1.txt	128	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	7500	263262	279762	285762	291762	272262	266262	269262	296262	284262	290262	255863	272362	284365	290366	269370	263368	266361	291871	279868	285869	4	4	1706	2020	2223
1/129/Cars-129-1.txt	129	05-02-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2056	3605	3198
1/129/Cars-129-1.txt	129	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1412	2712	2043
1/129/Cars-129-1.txt	129	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	NA	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2511	NA	2836
1/129/Cars-129-1.txt	129	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	NA	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	2187	1387	2276
1/129/Cars-129-1.txt	129	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	1149	2918	1995
1/129/Cars-129-1.txt	129	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	1617	2105	1595
1/130/Cars-130-1.txt	130	07-25-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	3542	2763	2766
1/130/Cars-130-1.txt	130	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	2566	2046	2558
